Gene	NC_1	NC_2	NC_3	BeforeSurgery_1	BeforeSurgery_2	BeforeSurgery_3	AfterSurgery_1	AfterSurgery_2	AfterSurgery_3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CRCP	1.70305644868981	-0.304213761413931	-0.320798546030799	-0.356968679098699	-0.394997899262277	1.26793085979152	-0.356443550884679	0.114828267126234	0.329596193501314	2.2206924383313	1.29987590780378	2.3920479986442	0.54341547851069	0.586843770856756	NA
CREB1	0.400058636377806	0.430260308095582	0.407762721869553	0.358756107335207	1.23779208752002	2.35542287545811	0.359467425709547	2.19751517240213	2.88464634892434	4.83211341755582	-4.90105715704629	2.23205449842915	-2.1957605248866	0.0281090884961541	0.132183471074592
CREB3L3	-0.402582866119334	-0.380431591138603	-0.396916612302618	0.348238125539616	0.778222339203678	-0.447812239557111	0.0399936690297273	1.67358817816708	-0.451815667750999	2.41271140765952	-3.8930380324952	2.42177219102122	-1.60751620112277	0.107941178333716	NA
CREB5	-0.00172624867210207	-0.452559773030575	-0.463127969627958	-0.484921832463239	0.578147252020906	-0.13716629594031	-0.091526083353961	-0.48398346696534	0.715195061765885	1.26451264804021	-1.86206775916294	2.22783659215245	-0.835818823392193	0.403256835335454	NA
CREBL2	0.456684116807721	-0.240314522330788	-0.249568458557346	0.532378559338092	0.342068753200543	0.0414607866616528	-0.268670582274908	0.539997967467074	0.0303186012962869	1.28342482573326	-0.846276394846103	1.88562621920749	-0.448803896671413	0.653573127518142	NA
CREBRF	2.08335575967651	2.64139374318158	1.28374855658397	2.61413226579979	3.23017693788474	1.49701160794279	2.83563249722187	2.09914073326569	1.68636801666835	6.26652639170045	-0.836570029711284	1.32641625279217	-0.630699471565026	0.528237044656577	0.74148027784786
CREG2	-0.634056327502832	-0.596741774357856	-0.630999022361271	-0.650132665806562	0.170160063031232	-0.657608804317134	-0.258748417689513	0.404770435562552	0.127182192580434	1.0619774412585	-2.7172674864548	2.44534962025425	-1.11119795057047	0.266483153214153	NA
CRELD1	-1.1337335083412	0.0367340778419765	-1.12264270242974	-1.19748427604533	-1.23063396784396	-1.21939101258208	-1.1963144046317	-1.19396081712799	-0.161642706650583	0.83348619069513	1.47379525494951	3.40491857601499	0.432843024597196	0.665128814157688	NA
CRELD2	-0.440621863648373	-0.421237781538423	-0.435683098043933	-0.467007838799256	-0.49964399826435	0.773718224893318	1.24082469830631	0.881513212464548	-0.482932863843754	1.80952756393192	-3.47653590387134	2.76236985733309	-1.25853382545513	0.208198762120114	NA
CRHR1	-1.01410129553413	-0.968644226180836	-1.00219299575242	-1.07995092589107	-1.10045548203754	-1.08785617164906	0.251573020993617	-1.07876790802418	0.126026676613407	0.952509477762015	-2.55423690648165	3.46378016755959	-0.737413110220917	0.460871165217692	NA
CRIP1	-0.480322349497988	-0.457720790344468	-0.474607192707621	1.56683405288651	-0.550342248364695	-0.526105016026111	0.52614308796319	-0.509597704532422	0.866507493993305	2.38592690042853	-3.87746395330536	2.75386209760709	-1.40800948481574	0.159128261460315	NA
CRIP2	0.714582026646434	0.733529087817047	1.77946604568314	1.24170307103701	1.772963871048	1.75085596500949	1.24384618941699	2.21155017322397	1.1654927564638	3.30624260484611	-1.2472147126169	1.4461376795872	-0.862445346817132	0.388442495828407	NA
CRISPLD2	-0.116581358334308	-0.0949755911247147	1.19900148147783	0.579437049980233	0.39438850144435	-0.15978559494951	-0.1453981097665	0.290321106481463	1.88263505515305	2.31596865923178	-0.612965501983851	2.13355434592393	-0.287297815101311	0.773884295472736	NA
CRKL	1.82103088195889	1.45229176182589	1.84586947777047	1.6863399354447	1.51645177888769	2.15130080721207	2.06558884638523	1.96353897444266	1.60377312506847	3.64741811145883	-0.38248311102877	1.04900255264167	-0.364615996467858	0.71539807229768	NA
CRLF1	-0.923362317909357	-0.878049318521512	0.153174654536017	0.149017584778892	-0.992957794837224	-0.981090690927683	-0.544205822293096	-0.972790665617381	-0.983108717323539	0.946678181037635	0.746106055744702	3.03985137219786	0.245441623418995	0.806114503579977	NA
CRLS1	-0.172321375114957	0.752900977028013	-0.167183452376929	1.52591411028407	1.22317672258717	-0.212580311905758	-0.199195754614294	0.52436196833866	-0.216077932237245	2.09459930942152	-1.47883959942198	2.42544313362346	-0.60971934526978	0.542047737412082	NA
CRTAP	0.170162262617192	0.936130249379961	0.173937021150339	0.728534622085934	0.867357208638961	1.00098315303783	0.486682113138744	0.928414588717593	0.653698859646383	1.76293489096052	-1.22681811938075	1.5816770274404	-0.775643888162234	0.437959279252469	NA
CRTC3	0.562502809374889	-0.188637645292231	-0.200617839274409	-0.226104509561567	1.02106092918212	0.1165314741425	0.96579875519909	-0.225006073346657	0.351568121917807	1.61118359509459	-1.27600733169606	2.12372596722974	-0.600834265524628	0.54795037909949	NA
CRY2	-0.541025754468193	-0.510812352890581	-0.536430043878846	0.612879847303096	-0.595822946161894	0.522368639830204	-0.56513309692031	1.14771648938268	-0.580334240171454	1.61650150801267	-3.31289108416242	2.79834806226279	-1.18387384644481	0.236463004461323	NA
CRYAB	-0.73279742591525	-0.703703137194608	-0.725153400353009	-0.764266691437928	-0.804216590655007	-0.779310218342973	1.08953073711163	1.09323148438693	-0.783452374463335	2.72340578555003	-4.06832690554478	3.26937446144471	-1.24437471250908	0.213361685285365	NA
CS	-0.684052919997108	-0.654815170662031	-0.677001978012252	-0.7156749684916	-0.756998821968905	1.26481472015591	-0.715119479972727	-0.713998950530471	1.07813141943164	2.91921813843767	-4.17411876929263	3.24058640018534	-1.28807513635615	0.197719809426431	NA
CSAD	-0.246597580521832	-0.227388176545211	-0.241713598499	0.848844101903094	1.06343876802128	0.104169409464485	-0.272126234375878	-0.271229133619435	1.39439874234695	1.92316677348575	-3.57897164239754	2.34096181383144	-1.52884665663976	0.126302462878829	NA
CSF1	-0.0504093559936957	-0.0295740593483666	-0.0451134611424324	1.71068993302578	0.784462152603454	1.20682340558238	-0.0780777039130392	1.03231122576658	-0.0954314299633329	2.27524765359776	-3.80957314130128	2.26094853700329	-1.68494464997888	0.0919992509348221	NA
CSF2RA	-0.779773512906228	-0.753503432850841	-0.772876383901826	-0.809156101994974	0.955839106040001	0.79987898833978	-0.808683957940464	-0.807731278334912	-0.825955755832211	2.28797055541952	-3.8275296698823	3.27556803980562	-1.16850867494404	0.242601642105309	NA
CSF2RB	0.483382407130082	0.503453598169721	1.6086861867577	0.456781581453991	1.42131345333627	1.7793145954812	1.05569770202426	1.06015511708761	1.75095707184394	2.81518661697682	-0.974537711618971	1.65680708108311	-0.5882022854356	0.556396523552442	NA
CSGALNACT2	-1.09700590034931	-1.05567573876481	-1.0861787185451	-1.15924133730502	-1.18499997214092	0.143738851358091	-1.15809927327613	-1.15580162962442	-0.323116726650595	0.798113956906179	-2.30605198711625	3.46928742174856	-0.664704795762922	0.506239325831319	NA
CSK	0.948689193056757	0.972809261324795	1.62874754140407	2.37039380245074	2.40680988017549	0.901820950012245	2.45446937240922	2.09134528160602	2.23758013564577	4.64122449442345	-2.91288137169858	1.63432008827107	-1.78231999508743	0.0746970638436706	0.22248230031162
CSMD2	-0.520430167841273	-0.493240719910979	-0.515667411375289	-0.545880370254568	1.24806464407864	0.37012374500382	0.802804450333587	-0.54456108514218	-0.561243269598422	1.69371572499871	-3.39517607627476	2.769689190024	-1.22583287991435	0.220261571229298	NA
CSMD3	-1.02601164011212	-0.981856610645292	-1.01444443317947	0.0594079650227372	0.184479472462811	-1.09898920891865	-1.09128067314739	-1.08882598825733	-1.10099255674089	0.901034332533764	-2.483885404767	3.46524735112294	-0.716798875544071	0.473498205651114	NA
CSNK1G1	-0.1775729259376	-0.160046759865122	-0.173127734319736	-0.201083927017676	1.23518228334924	0.780221932993238	0.869116949495879	0.699107810994752	-0.215076023033114	1.7868067249677	-3.47092234843499	2.27842986646524	-1.52338344906784	0.127662800347259	NA
CSNK1G3	3.45178187638912	3.0511121324733	1.69637995586577	2.83171814995041	2.99124141416873	2.88638210025795	2.83504261034939	3.57962359552924	1.6395638943094	8.85803662445104	0.0693080522805376	1.35779137439634	0.0510446991986168	0.959289902141819	0.978214848384829
CSNK2A2	-0.15887870079755	-0.144666324999923	-0.155288866300873	0.64324901277275	0.820586596091934	0.570392073085939	-0.177373681167829	0.448450540959916	0.55023746807785	1.46688660413404	-3.19027684653765	1.95145815148733	-1.63481694142717	0.102087428216489	NA
CSNK2B	0.94488830421704	-0.248421394428104	-0.26054656020179	-0.286401294716294	0.544732541221243	0.689339942910317	-0.286031860684895	0.783660292560754	-0.299307753117494	1.60235783685135	0.0516506452509065	2.34678781545735	0.0220090819079187	0.982440710978685	NA
CSPP1	-0.436211694933045	-0.423787970790787	-0.433076057570741	-0.452611759326689	0.337137593731033	-0.460185160553624	0.555473264432003	0.191622545819244	0.451310767717981	1.25038370410629	-2.95175190255317	2.35282753939183	-1.25455514827753	0.209640294069824	NA
CSRNP3	-0.957927940800648	-0.907975543666347	-0.944842008769547	-1.01875109958105	0.219787152482283	-1.02829529976768	-1.01840607276117	0.624982356395471	-1.03088519779487	1.15364532101887	-2.83383538154511	3.45860145466882	-0.819358754886218	0.412581759616274	NA
CSRP1	1.25802085498527	-0.745714051869094	-0.767445805087345	-0.809081467630531	-0.850604551536604	0.761346935083295	-0.808525665440194	-0.807404690856697	-0.82896899891506	2.89473035037438	2.59593514334942	3.19909546515346	0.811459105120796	0.417102068548945	NA
CST1	-0.856290407061088	-0.811659923323528	-0.844598646300645	-0.895056988545808	-0.376403145618312	0.100851513143165	-0.894803064428832	0.19496831919205	-0.903916051248206	0.919516031127017	-2.50508356181316	2.97165219605058	-0.842993525669828	0.399232064728321	NA
CSTF1	-0.588139038220297	0.27517978692099	-0.584993176153226	0.0568384896759349	-0.624478838658685	0.192339782264299	-0.604396856124163	0.27493341367056	-0.614431908252906	1.11843873610004	-0.305220507300667	2.49845101849245	-0.12216389476582	0.9027692200374	NA
CTBP1	0.165359677533973	0.188420912716633	1.85551775686503	0.134198884597711	1.33238831752631	1.51100331553393	1.61831725214298	0.135807688172875	0.115515024681043	2.84273617675086	0.114267044926526	2.29818094369551	0.0497206476452559	0.960345002366322	NA
CTBP2	0.279267690780771	0.304274365306004	0.285628224846961	0.245398108542076	2.46944217608253	1.62397958537829	0.653848346701982	1.49143772043831	1.21709131687634	3.34131875937395	-4.37880371634657	1.99158940480483	-2.19864782659641	0.0279029734349229	NA
CTCF	-0.201242158905957	-0.182415157624311	-0.196459488933382	-0.226627874636115	0.888760496608622	1.44975930185058	-0.22619453320742	0.884674099392054	0.390245156127339	1.90918611348171	-3.56533449071009	2.2936281122284	-1.55445186240159	0.120076670559375	NA
CTCFL	-0.0984779518492555	-0.0698637326189882	-0.0911519292164577	-0.138073923987801	1.43194773992547	-0.157167685823031	1.75625461981581	2.39671154762554	-0.162384440752744	3.45799732932467	-4.41455497372958	2.66719512387881	-1.65513011560611	0.0978981072042262	NA
CTDP1	-0.236979639495539	-0.212132492100789	1.17627503102387	-0.27116198516336	1.95698807827815	-0.287552042930028	-0.27057144983378	-0.269379150476983	1.34788679134354	2.64959131324515	-0.872709187509164	2.79455598736829	-0.312289033196654	0.754820873833819	NA
CTDSP1	2.16273288610229	1.01929211843937	1.38709291497603	2.30610093846692	1.64046696278588	2.20639301617037	0.966243778032648	1.9984151578017	2.7486914185182	4.64206527322413	-1.19231708574296	1.43110838610096	-0.833142407187908	0.404764419186259	0.628351763531793
CTDSPL	1.04586867934936	2.55122918766532	3.21537746820366	1.00609830476153	3.23369398111836	0.987442155129056	2.94567448983504	1.0081437491597	2.10380080426356	7.34914407245968	0.551793850238001	2.00894682760163	0.274668220510723	0.783571148757553	0.891111627391683
CTDSPL2	1.02781348257284	1.13459701664506	0.0667840881628664	0.0393034834062832	0.820875675378689	1.21815023106869	0.0396943628677586	0.0404844185813785	0.781327456966791	1.97226101295567	0.711090820880794	1.92454078251733	0.36948597158366	0.711765527651119	NA
CTIF	1.19570871326542	0.523651483266834	1.90692862750081	1.06982740951714	1.20855565624288	0.464721454154801	1.89621668570686	1.07646395143251	0.991426319995271	2.82935498982607	0.425535833090963	1.46857348461272	0.289761348376232	0.771998819365394	NA
CTNNA1	0.674719628415678	0.709765748221473	2.12465377253859	0.626645769452255	3.68081573873525	3.31293078641199	0.627475409899261	0.629150531721698	2.10996222959709	7.98903419522176	-2.3503394617622	2.3626380574171	-0.994794549416366	0.319836197743563	0.547708037824881
CTNNA2	1.27973882895785	1.30927221625558	2.92749747396247	1.24028959375399	3.31843628756211	2.57946969849857	2.14535179937356	3.92128321837213	2.16408537885796	8.84940960097271	-1.55517468166115	1.71912383977673	-0.904632142070191	0.365660301377581	0.592278325685384
CTNNB1	2.40384993310667	2.42628082997649	3.90311275962236	3.99113665625944	5.29169505438181	3.26743793954948	4.10629686871446	4.71169873303769	3.54374248007028	21.9676027233825	-2.43632793850626	1.39878499146638	-1.74174583897429	0.0815529276592866	0.233739562538123
CTNNBL1	-0.253984619829142	-0.229015193401614	-0.247600758736976	-0.288369440085168	1.35017686929672	2.02741751761573	-0.28777505718606	-0.286575027828095	0.979919960952584	2.65393376416087	-4.04038402557174	2.6771578783038	-1.50920648285848	0.131246024027501	NA
CTNND1	3.94330461433568	5.51321140106538	5.46003843680565	5.70324816531846	6.53647025961431	5.60236153988572	6.78573150753242	6.2346777316745	3.9207918873352	72.191800241524	-1.6800505873551	1.54683650546541	-1.08612033748816	0.277425755679008	0.508572638644391
CTNND2	1.41668136801005	-0.136331982992407	-0.156932357797155	1.59372880055338	-0.250862221525893	-0.220791420020118	-0.201662553985193	2.22892349373567	-0.225835378148758	3.19387381957807	-0.871996416437197	2.81305221622861	-0.309982307262772	0.756574410882822	NA
CTNS	1.80753032002765	0.375831450034521	0.359494517586246	1.99999311066094	0.289565593768985	0.311118708024188	0.968608250701825	1.49987365527131	1.37274836455419	3.01913482767675	-0.410070442129239	1.99525156968706	-0.205523177307188	0.837163391709765	NA
CTPS1	-0.157825292915796	0.361301337529049	-0.153771962169083	1.12294797218171	0.302542284879417	0.157923575551967	0.203906317706736	-0.178081245511844	0.999844882389219	1.63571875432567	-2.22286930126539	1.96074011539115	-1.13368889829744	0.256925068064521	NA
CTR9	0.164495057610276	0.652787454380893	0.168814234729683	0.752200291839359	1.46365301198421	0.878584581772086	0.142223008873392	1.12522710109455	0.858322292543798	2.01434669100159	-2.56884906620676	1.81248250847837	-1.41730971426774	0.156392396244148	NA
CTSA	4.93344763703795	4.31602619638638	4.39608922261444	3.37693698070238	3.97864776824729	3.22838480275393	4.9768346881338	3.95534128750873	4.33586805424485	22.1190628276634	0.809565474341206	0.962689617659193	0.840941316381584	0.400380810761672	0.624407494380939
CTSB	0.69436616867282	3.36894676538668	0.698883696078209	0.671120514084244	3.69151048757623	0.660602421569898	0.671506989343797	0.984825859425187	0.925789861629337	9.70079578895827	0.322625706605479	2.66319428196642	0.121142384838429	NA	NA
CTSC	2.4024191509461	1.6227209962523	1.59900202910432	2.6519266895417	4.92827646355486	2.55975187216274	3.85010079166682	4.04537305967432	1.52350735706227	16.3313622612801	-4.25507727395163	1.79013560972285	-2.37695806442865	0.0174560725506753	0.0995112148017311
CTTN	1.79871125685492	0.907843759798306	2.00937500796192	2.37089464933652	2.22489334175429	0.827271359293783	0.844945562802469	3.18429648385774	1.54813921319506	5.35557350811871	-1.14803652232314	1.72541296696097	-0.665369128612273	0.505814425401124	0.721145432603566
CTTNBP2	-1.05485120005975	-1.01256809218064	-1.04377437677373	0.00517369827802627	0.0233566090949552	-1.12841741226061	-1.11735319809531	-1.11500257785411	-1.1302483046714	0.831575444331325	-2.36744380647071	3.46783674173337	-0.682686061307303	0.494805239337164	NA
CTTNBP2NL	1.06044520918168	1.56813345368643	1.63323722455474	0.352348020092015	0.937818271548943	0.341937630284549	0.938286878607475	0.693148144464236	1.03910132820491	2.41677282015973	2.04030526666526	1.34381200759329	1.5182966479957	0.128939632329614	NA
CUL1	1.58666172698128	1.70584240291958	0.448558998090847	0.412865350619821	0.376587053789921	0.398831219572328	1.90109049163087	1.42595314064005	1.76420578763988	3.14017830691271	0.30005844812103	1.96173705582007	0.152955487704542	0.878433377813312	NA
CUL2	-0.965574982386469	-0.927651571929254	-0.960149220549893	-0.993605450283896	0.534351739332184	-1.00378853590278	-0.993238958984071	0.382266734057657	-1.00656714464286	1.53458725389248	-3.24990408715184	3.4037689280064	-0.954795744332539	0.339680999933542	NA
CUL4A	2.46230769610249	2.58404469587538	1.33316752982976	3.24162291476498	2.54563476438256	1.2731280732894	3.49847787972697	2.85053129710122	1.26859534830805	7.7839121602173	-1.07392907740971	1.68968915938957	-0.635577893982393	0.52505158164855	0.738578818640081
CUL4B	1.32060521233188	-0.622871659517479	-0.659265879196149	0.352600098781614	-0.725770949600574	-0.704802608934082	-0.691385110519695	-0.690442799840106	0.246331086475689	1.79378393439002	2.11367773921652	2.73086895939593	0.773994567532845	0.438934003810476	NA
CUL5	-0.00346864056511043	1.81262037239451	0.828324618564236	-0.0322109863211056	0.251490124100023	1.24828484932014	-0.0317197219837496	-0.0307272775542612	0.952116505115542	2.37846779387339	1.55572697808034	1.98011874035603	0.785673579252433	0.432058745673419	NA
CUX1	4.70758603458931	5.11625756432281	4.88794540687794	5.61559229844288	4.75863607819896	5.12555211975548	4.54393371333995	5.93780582598139	5.16073732609649	38.8452125730116	-0.743433875473044	0.792406031515698	-0.938198153352037	0.348142587215406	0.576163409474971
CWC27	0.447939886077661	0.467918792820383	1.86678159864402	1.22109759322775	1.39273070698075	1.14731475089424	1.0251077693452	0.422796472730951	1.72317745273266	2.75145530369524	-0.1499886328565	1.64173926002053	-0.0913595943698297	0.927206866457492	NA
CX3CL1	-1.11272434702968	-1.09432481275091	-1.10789275648998	-1.14057652751348	-1.16530270321014	-1.15070368496287	0.326253891386827	-1.13903572843829	-0.296808814838045	1.50950790037761	-3.21662700462326	3.45294710874587	-0.931559882998483	0.351564023630539	NA
CX3CR1	-1.09326590161958	-1.0526344619944	-1.082621762644	-0.0519173114389625	-1.17905628760409	-0.137811891046978	-1.15332643848681	-1.15106763847889	-1.17078345946793	0.77433923166498	-2.25363808788377	3.47057513333145	-0.64935579876655	0.51610842710083	NA
CXCL12	-0.0508020849982027	-0.0250370111352041	-0.04422420407599	1.39962279984049	2.29319972927533	1.29541669693454	-0.0855123866703453	0.376337425665683	-0.107601106246011	3.00325133710192	-4.22181197582578	2.34306079214396	-1.80183629463695	0.071571165549078	NA
CXCR2	3.82423810553417	3.64066173844973	2.92695786113799	2.79903171847718	1.53938633067721	2.3001151205951	2.71269826599264	1.58201265767311	3.07170663988233	9.55786690272108	2.04447300598709	1.30498589254449	1.56666291771226	0.117193502830734	0.293712773939582
CXXC5	1.15304027001196	1.18681787095147	4.4221537121066	3.12976468300299	3.10186717623494	1.99792512553906	1.10816613231092	2.89625081909591	1.0799652896128	11.2941073861396	1.39477084584214	2.06834762427173	0.674340632819515	0.500094776783511	0.716163600202171
CYB561A3	0.0258759613237294	0.0574502756172575	0.0339810990914011	-0.0182059317255969	1.52049055201022	2.25468631484401	-0.0174373981144441	2.58501346561086	-0.0455214909413614	5.08525470096273	-4.97245488227457	2.65548593105911	-1.87252164438746	0.0611344703060449	0.201979640641354
CYB561D1	1.07955619851518	3.92385706032376	1.08821455615509	1.03343628360161	2.38348721354844	1.0115982604783	3.9561472640486	2.98339367516065	1.76086775377682	10.665847219114	0.30161214755558	2.13667962463329	0.141159275390827	0.887744117395275	0.950658760420682
CYB5B	-0.304476835641603	-0.282686364672306	-0.29891922913062	-0.334242477204797	1.2521083234103	0.916918488835774	-0.333730455057301	-0.332696430090212	1.57616264953298	2.17933840604472	-3.75875321996889	2.68693213670407	-1.39890143432486	0.161842542417088	NA
CYB5D2	0.110126554337712	0.126999374182551	0.114390633452182	0.0877527781197094	1.08186012731332	1.12420459927861	1.07456263156695	0.913677540007727	0.966567415434673	1.94396816074	-3.59145915084449	1.87112691341298	-1.91940970176822	0.054932504085887	NA
CYB5R3	0.663969480642748	0.743200430311121	0.14936675238907	0.858075071142866	2.34559494140285	0.0842422351521961	0.103644108143662	2.48122929269944	0.0791415479734078	3.82387193633077	-2.57227973653014	2.22250871612791	-1.15737666982544	0.247118501557727	0.47594050674895
CYB5R4	2.0758406852747	1.88910213795951	1.476662900975	3.14626925112098	3.85901914678907	2.20187703010896	2.13361829967614	3.94117267662813	2.30139601300916	9.83396798923852	-3.43042385372388	1.41251758865266	-2.42858841637223	0.0151577287395276	0.0949668675601503
CYBB	0.862880871554815	0.889990572089499	1.58755085048926	1.63070051876418	1.05300028012056	2.94694118647774	1.93955908869255	1.63887533138905	2.95260107364671	5.28819999810528	-3.11481759113409	1.65775355540795	-1.8789388693952	0.0602528406897267	0.200355319769237
CYFIP2	1.39083008797177	1.41947128621104	2.69055425392167	2.47285895451494	3.41352652163471	1.61310327408736	1.65988979503898	3.78298583441593	3.71771698632164	9.84697782812227	-2.38683435606462	1.59960733603813	-1.49213766546999	0.135663059497328	0.32007759732148
CYLD	3.66089713494378	3.18239451159453	2.86510938333137	3.60332235273311	3.17869580572266	3.12786314914737	3.40717813367727	2.58663096882186	3.37483529594909	10.0497547614097	0.0698614198009812	0.84234602614955	0.0829367239023194	0.933901853165269	0.96753219892316
CYP11B1	0.0551999163337248	0.0856394528039027	0.0630059068983788	1.72374224015499	0.333135687373319	-0.00768605027453784	2.59363980919424	1.73484442886048	-0.0133088284933067	4.86793944051819	-4.90582083159988	2.39073433795116	-2.05201420907525	0.0401682815324228	0.159047819940518
CYP11B2	-0.831420760205387	-0.787567478560719	-0.819932601561068	-0.865181710070611	-0.583733761505115	-0.87177892068055	0.0183621684737376	0.198414326910401	-0.525449559162459	0.889486858311001	-2.44526105966932	2.58065225753744	-0.947536055091236	0.343365692808143	NA
CYP20A1	0.767969505255772	-0.254932001288099	-0.267730708167923	-0.295124662045029	0.555159081779025	0.533555979485724	1.18689544596978	-0.293939163819423	-0.308856395144054	1.68497368954866	-0.625351283190604	2.38347894067007	-0.262369124610263	0.793036874099884	NA
CYP27A1	1.15923280269933	0.0367559937475833	0.024796768805143	0.362548181409294	1.00696309986883	-0.0100443333758677	3.483624275602e-05	1.26481437636598	0.734102696179055	1.95484287665777	-0.357484711543594	2.0248568128069	-0.176548143692215	0.859863329424832	NA
CYP2C18	-1.08543077391102	-1.06659499646827	-1.08048531205426	-1.11393064552462	-0.225065749514376	-1.1235038721884	-1.11340729819403	0.371549458581203	-1.12600697087283	1.5410789673313	-3.24783694602556	3.43331028849012	-0.945978275518427	0.344159666881412	NA
CYP2E1	2.13971930934923	2.16782469468593	2.14680138025143	3.89324164465778	4.00743096813353	4.26768710697905	4.19153589813459	6.07930134126368	2.08115567659006	48.1702926073489	-8.21653001410059	2.10978693344405	-3.89448331670525	NA	NA
CYP4A22	-0.330843802630643	-0.308046309511431	1.24888248923322	1.01674710319554	-0.401217595632069	-0.377061345532554	-0.361572950620424	1.59135842348577	-0.381130010175413	2.28395315221346	-0.128365340772034	2.82793121670992	-0.045391960035498	0.963794889346062	NA
CYP4F2	-1.15114569753812	-1.11312642299553	-1.14118586235346	-1.20839556236286	-1.23809450404976	-0.393434728386572	-1.20734498708816	-0.132318792874309	-1.23082019689297	0.690718975585065	-2.08597432323767	3.47501857288521	-0.60027717247731	0.548321529484197	NA
CYP4F3	-0.0241752946634645	0.0030793511166467	-0.0171998845451262	0.398041289178055	-0.109518133365215	0.343978444874361	1.12313335133451	2.37648303111623	1.27788348114547	3.75990835843489	-4.53135663233056	2.16719875089748	-2.09088189555943	0.0365386524000861	NA
CYP4V2	0.093742368366264	0.110008819061751	0.0978444038107261	1.05732765682829	1.32731688432518	1.3266908788335	0.0726857896452091	0.695456492700003	0.609552571189097	2.05220648670757	-3.67348821752797	1.93942381728944	-1.89411318185319	0.0582099884177711	NA
CYP51A1	-0.975569096606049	-0.927908729598312	-0.963083603235956	-1.03861151952127	0.473115826687324	-1.04731087810686	-1.03829653407588	0.166719267079024	-1.04966684895115	1.0462111319958	-2.69950843835413	3.46096562838229	-0.779987069567035	0.435398486192765	NA
CYTH2	1.88802236004107	0.841829501383147	1.91800288637086	0.786211632774902	2.51054268187315	2.38856285352782	1.72574196018368	0.787836522545179	1.61786522508279	4.20492107912423	-0.472348302921407	1.64428541331001	-0.287266613872437	0.773908184054467	0.88502021047965
CYTH4	-0.464416858016138	1.62664054992398	-0.459111537394301	-0.492872082992704	0.304815751591557	-0.0733895353206867	-0.492382034854011	-0.491392445669651	0.605278285032807	1.94568960318976	1.978648307648	2.31825530976038	0.853507505975484	0.393377926995679	NA
D2HGDH	2.4786895839346	2.70793527682768	1.72845276302498	0.757506172931846	1.71743977995767	0.742513034943269	1.85575879567816	1.5568557140327	0.738483109171355	4.53303412499983	2.3839898195801	1.48860907803269	1.60148816419334	0.109268839418306	0.281740859478819
DAAM1	3.31447625118833	3.11219024403104	3.59940627150418	2.49947043559177	2.9007602844856	2.1598297312328	3.24162366124715	2.82202340866491	2.40868667815822	8.63847464508213	1.31075952813243	0.879219820413744	1.49082117770685	0.136008450109987	0.320479463340611
DAAM2	-0.573527569008758	-0.540465007234282	-0.569510900164917	-0.594853784183074	0.756270975900278	-0.604895427886781	0.541560408385644	0.547864411941243	-0.607610379566443	1.39364211655799	-3.10831866001399	2.80486547555448	-1.10818814203541	0.267780570873866	NA
DAB2	-1.16187193429879	-1.12616506778906	-1.1525178761355	-1.21563974827186	-0.41665602055218	-1.23555148184392	-1.2146530710787	-1.2126680400018	-0.300992786140639	0.622953262254746	-1.96233024764174	3.47863745699443	-0.564108870758039	0.572680041338726	NA
DAB2IP	0.719657870289295	0.747994672602803	0.726857012940649	0.681412972471236	1.98234159846398	1.6142739397316	2.1914055905852	3.14941598450887	2.22138614415995	5.20770795855504	-5.00497542112412	1.87902472188407	-2.6636027524458	0.00773087973272929	0.0691141177243264
DACT3	2.50120762378981	0.807100900121506	0.787413505757803	0.745355652263716	2.20918482367216	1.48215267863275	2.87544726673726	1.56671884587915	1.46099415920578	4.77762712496419	-0.523992622681217	1.71402262540221	-0.305709279980045	0.759826006984188	0.879190565513798
DAG1	3.80559598933715	4.62722206212497	3.83056052904102	3.67054007974079	3.92903309947519	4.82878789533948	6.19672729752899	5.29641294793993	4.53345942890416	36.0395906559076	-1.77622293240214	1.11716662043433	-1.5899355565346	0.111849331882436	0.285883553505481
DAO	-1.15470122884892	-1.11848714472845	-1.14521429587762	-1.20923281698658	-0.402690547101558	-0.263495417338153	-1.20823212400045	-1.20621889546971	-1.23000159011538	0.63735266935805	-1.99223884762648	3.4777338598365	-0.572855465058544	0.566742560726338	NA
DAP3	0.394052302365768	0.427681582778223	2.460338027343	0.347539098820723	1.89111929874961	1.41633604179908	0.348345660865436	3.27407632131186	0.318972613248668	6.69036270607712	-0.880718169279265	2.43142996704057	-0.362222305893201	0.717185912050183	0.851310686923927
DAPK1	1.40020353587632	2.81205468801491	1.40787237683032	1.35983614383583	2.91885832994332	3.60924752100477	3.95192663010662	3.75210199521027	1.33595275668557	11.2000533434847	-2.40481637044974	1.97845427440468	-1.21550262826941	0.22417444696797	0.446826855983683
DAPK2	-1.10144277126914	-1.05773499126985	-1.08999272940702	-1.1653261172693	0.232282548502277	-1.17359263176856	-1.16494502371385	-1.16362086836659	-0.315740808025773	0.883968275905696	-2.46620343486833	3.46562737400325	-0.711618177236275	0.47670124785064	NA
DAPP1	2.41246228626702	3.30678378190385	2.66421151130623	1.97312484409346	1.46229915821184	1.34414826469966	2.43179888115724	1.06765539870735	1.54789406236391	6.04804248175304	2.42982740849346	1.1678863360826	2.0805341525304	0.0374765664591208	0.151839103460826
